Base ID,Suffix ID,Unique ID,Gender,Transcript
XM25_VAULT_IDLE_MONEY_LOW,XM25_VAULT_IDLE_MONEY_LOW_F,XM25_VAULT_IDLE_MONEY_LOW_F_02,female,"It is a little empty, Ma'am. But you did buy a mansion after all."
XM25_VAULT_IDLE_MONEY_LOW,XM25_VAULT_IDLE_MONEY_LOW_F,XM25_VAULT_IDLE_MONEY_LOW_F_03,female,"It must be hard, no longer being a millionare Ma'am. A very human struggle."
XM25_VAULT_IDLE_MONEY_LOW,XM25_VAULT_IDLE_MONEY_LOW_F,XM25_VAULT_IDLE_MONEY_LOW_F_04,female,"Vault might not be bursting at the brim Ma'am, but that's because your wealth is tied up in physical assets."
XM25_VAULT_IDLE_MONEY_LOW,XM25_VAULT_IDLE_MONEY_LOW_M,XM25_VAULT_IDLE_MONEY_LOW_M_01,male,"Never fear Sir, you'll make your millions again."
XM25_VAULT_IDLE_MONEY_LOW,XM25_VAULT_IDLE_MONEY_LOW_M,XM25_VAULT_IDLE_MONEY_LOW_M_02,male,"It is a little empty, Sir. But you did buy a mansion after all."
XM25_VAULT_IDLE_MONEY_LOW,XM25_VAULT_IDLE_MONEY_LOW_M,XM25_VAULT_IDLE_MONEY_LOW_M_03,male,"It must be hard, no longer being a millionare Sir. A very human struggle."
XM25_VAULT_IDLE_MONEY_LOW,XM25_VAULT_IDLE_MONEY_LOW_M,XM25_VAULT_IDLE_MONEY_LOW_M_04,male,"Vault might not be bursting at the brim Sir, but that's because your wealth is tied up in physical assets."
XM25_VEHICLE_MODIFIED,XM25_VEHICLE_MODIFIED_FEMALE,XM25_VEHICLE_MODIFIED_FEMALE_01,female,A great improvement Ma'am.
XM25_VEHICLE_MODIFIED,XM25_VEHICLE_MODIFIED_FEMALE,XM25_VEHICLE_MODIFIED_FEMALE_02,female,Are you going to take it for a spin Ma'am?
XM25_VEHICLE_MODIFIED,XM25_VEHICLE_MODIFIED_FEMALE,XM25_VEHICLE_MODIFIED_FEMALE_03,female,An excellent addition Ma'am.
XM25_VEHICLE_MODIFIED,XM25_VEHICLE_MODIFIED_FEMALE,XM25_VEHICLE_MODIFIED_FEMALE_04,female,Attention to detail is everything Ma'am.
XM25_VEHICLE_MODIFIED,XM25_VEHICLE_MODIFIED_MALE,XM25_VEHICLE_MODIFIED_MALE_01,male,A great improvement Sir.
XM25_VEHICLE_MODIFIED,XM25_VEHICLE_MODIFIED_MALE,XM25_VEHICLE_MODIFIED_MALE_02,male,Are you going to take it for a spin Sir?
XM25_VEHICLE_MODIFIED,XM25_VEHICLE_MODIFIED_MALE,XM25_VEHICLE_MODIFIED_MALE_03,male,An excellent addition Sir.
XM25_VEHICLE_MODIFIED,XM25_VEHICLE_MODIFIED_MALE,XM25_VEHICLE_MODIFIED_MALE_04,male,Attention to detail is everything Sir.
XM25_WAKE_UP_DRUNK,XM25_WAKE_UP_DRUNK_FEMALE,XM25_WAKE_UP_DRUNK_FEMALE_01,female,Might I suggest a shower Ma'am?
XM25_WAKE_UP_DRUNK,XM25_WAKE_UP_DRUNK_FEMALE,XM25_WAKE_UP_DRUNK_FEMALE_02,female,"Do not worry Ma'am, I cleaned the vomit."
XM25_WAKE_UP_DRUNK,XM25_WAKE_UP_DRUNK_FEMALE,XM25_WAKE_UP_DRUNK_FEMALE_03,female,How's the head Ma'am?
XM25_WAKE_UP_DRUNK,XM25_WAKE_UP_DRUNK_FEMALE,XM25_WAKE_UP_DRUNK_FEMALE_04,female,No judgement from me Ma'am. Judgement is not within my dataset.
XM25_WAKE_UP_DRUNK,XM25_WAKE_UP_DRUNK_MALE,XM25_WAKE_UP_DRUNK_MALE_01,male,Might I suggest a shower Sir?
XM25_WAKE_UP_DRUNK,XM25_WAKE_UP_DRUNK_MALE,XM25_WAKE_UP_DRUNK_MALE_02,male,"Do not worry Sir, I cleaned the vomit."
XM25_WAKE_UP_DRUNK,XM25_WAKE_UP_DRUNK_MALE,XM25_WAKE_UP_DRUNK_MALE_03,male,How's the head Sir?
XM25_WAKE_UP_DRUNK,XM25_WAKE_UP_DRUNK_MALE,XM25_WAKE_UP_DRUNK_MALE_04,male,No judgement from me Sir. Judgement is not within my dataset.
XM25_WAKE_UP,XM25_WAKE_UP_FEMALE_AFTERNOON,XM25_WAKE_UP_FEMALE_AFTERNOON_01,female,Good afternoon Ma'am.
XM25_WAKE_UP,XM25_WAKE_UP_FEMALE_AFTERNOON,XM25_WAKE_UP_FEMALE_AFTERNOON_02,female,"Ah, hello Ma'am. Sleep well?"
XM25_WAKE_UP,XM25_WAKE_UP_FEMALE_AFTERNOON,XM25_WAKE_UP_FEMALE_AFTERNOON_03,female,I trust you slept well Ma'am?
XM25_WAKE_UP,XM25_WAKE_UP_FEMALE_AFTERNOON,XM25_WAKE_UP_FEMALE_AFTERNOON_04,female,Nothing refreshes like an afternoon nap Ma'am.
XM25_WAKE_UP,XM25_WAKE_UP_FEMALE_EVENING,XM25_WAKE_UP_FEMALE_EVENING_01,female,"Ah, good evening Ma'am."
XM25_WAKE_UP,XM25_WAKE_UP_FEMALE_EVENING,XM25_WAKE_UP_FEMALE_EVENING_02,female,Ready for a night of frivolity Ma'am?
XM25_WAKE_UP,XM25_WAKE_UP_FEMALE_EVENING,XM25_WAKE_UP_FEMALE_EVENING_03,female,The city awaits you Ma'am.
XM25_WAKE_UP,XM25_WAKE_UP_FEMALE_EVENING,XM25_WAKE_UP_FEMALE_EVENING_04,female,Well rested Ma'am? I calculated that you enjoyed seventy percent deep sleep.
XM25_WAKE_UP,XM25_WAKE_UP_FEMALE_MORNING,XM25_WAKE_UP_FEMALE_MORNING_01,female,Good morning Ma'am.
XM25_WAKE_UP,XM25_WAKE_UP_FEMALE_MORNING,XM25_WAKE_UP_FEMALE_MORNING_02,female,Rise and shine Ma'am.
XM25_WAKE_UP,XM25_WAKE_UP_FEMALE_MORNING,XM25_WAKE_UP_FEMALE_MORNING_03,female,Up and at 'em Ma'am.
XM25_WAKE_UP,XM25_WAKE_UP_FEMALE_MORNING,XM25_WAKE_UP_FEMALE_MORNING_04,female,"Ah, good morning Ma'am."
XM25_WAKE_UP,XM25_WAKE_UP_MALE_AFTERNOON,XM25_WAKE_UP_MALE_AFTERNOON_01,male,Good afternoon Sir.
XM25_WAKE_UP,XM25_WAKE_UP_MALE_AFTERNOON,XM25_WAKE_UP_MALE_AFTERNOON_02,male,"Ah, hello Sir. Sleep well?"
XM25_WAKE_UP,XM25_WAKE_UP_MALE_AFTERNOON,XM25_WAKE_UP_MALE_AFTERNOON_03,male,I trust you slept well Sir?
XM25_WAKE_UP,XM25_WAKE_UP_MALE_AFTERNOON,XM25_WAKE_UP_MALE_AFTERNOON_04,male,Nothing refreshes like an afternoon nap Sir.
XM25_WAKE_UP,XM25_WAKE_UP_MALE_EVENING,XM25_WAKE_UP_MALE_EVENING_01,male,"Ah, good evening Sir."
XM25_WAKE_UP,XM25_WAKE_UP_MALE_EVENING,XM25_WAKE_UP_MALE_EVENING_02,male,Ready for a night of frivolity Sir?
XM25_WAKE_UP,XM25_WAKE_UP_MALE_EVENING,XM25_WAKE_UP_MALE_EVENING_03,male,The city awaits you Sir.
XM25_WAKE_UP,XM25_WAKE_UP_MALE_EVENING,XM25_WAKE_UP_MALE_EVENING_04,male,Well rested Sir? I calculated that you enjoyed seventy percent deep sleep.
XM25_WAKE_UP,XM25_WAKE_UP_MALE_MORNING,XM25_WAKE_UP_MALE_MORNING_01,male,Good morning Sir.
XM25_WAKE_UP,XM25_WAKE_UP_MALE_MORNING,XM25_WAKE_UP_MALE_MORNING_02,male,Rise and shine Sir.
XM25_WAKE_UP,XM25_WAKE_UP_MALE_MORNING,XM25_WAKE_UP_MALE_MORNING_03,male,Up and at 'em Sir.
XM25_WAKE_UP,XM25_WAKE_UP_MALE_MORNING,XM25_WAKE_UP_MALE_MORNING_04,male,"Ah, good morning Sir."
XM25_WALL_PANEL,XM25_WALL_PANEL_FEMALE,XM25_WALL_PANEL_FEMALE_01,female,How can I assist you Ma'am?
XM25_WALL_PANEL,XM25_WALL_PANEL_FEMALE,XM25_WALL_PANEL_FEMALE_02,female,May I help you Ma'am?
XM25_WALL_PANEL,XM25_WALL_PANEL_FEMALE,XM25_WALL_PANEL_FEMALE_03,female,Do you have a request Ma'am?
XM25_WALL_PANEL,XM25_WALL_PANEL_FEMALE,XM25_WALL_PANEL_FEMALE_04,female,Ask away Ma'am.
XM25_WALL_PANEL,XM25_WALL_PANEL_MALE,XM25_WALL_PANEL_MALE_01,male,How can I assist you Sir?
XM25_WALL_PANEL,XM25_WALL_PANEL_MALE,XM25_WALL_PANEL_MALE_02,male,May I help you Sir?
XM25_WALL_PANEL,XM25_WALL_PANEL_MALE,XM25_WALL_PANEL_MALE_03,male,Do you have a request Sir?
XM25_WALL_PANEL,XM25_WALL_PANEL_MALE,XM25_WALL_PANEL_MALE_04,male,Ask away Sir.
XM25_WEAPONS_PURCHASED,XM25_WEAPONS_PURCHASED_FEMALE,XM25_WEAPONS_PURCHASED_FEMALE_01,female,Will that be used directly Ma'am?
XM25_WEAPONS_PURCHASED,XM25_WEAPONS_PURCHASED_FEMALE,XM25_WEAPONS_PURCHASED_FEMALE_02,female,I would hate to be the next person to argue with you Ma'am.
XM25_WEAPONS_PURCHASED,XM25_WEAPONS_PURCHASED_FEMALE,XM25_WEAPONS_PURCHASED_FEMALE_03,female,"My guidelines forbid me from acts of violence Ma'am, but I assure you, you have my full support."
XM25_WEAPONS_PURCHASED,XM25_WEAPONS_PURCHASED_FEMALE,XM25_WEAPONS_PURCHASED_FEMALE_04,female,"Ah, quite the instrument Ma'am."
XM25_WEAPONS_PURCHASED,XM25_WEAPONS_PURCHASED_MALE,XM25_WEAPONS_PURCHASED_MALE_01,male,Will that be used directly Sir?
XM25_WEAPONS_PURCHASED,XM25_WEAPONS_PURCHASED_MALE,XM25_WEAPONS_PURCHASED_MALE_02,male,I would hate to be the next person to argue with you Sir.
XM25_WEAPONS_PURCHASED,XM25_WEAPONS_PURCHASED_MALE,XM25_WEAPONS_PURCHASED_MALE_03,male,"My guidelines forbid me from acts of violence Sir, but I assure you, you have my full support."
XM25_WEAPONS_PURCHASED,XM25_WEAPONS_PURCHASED_MALE,XM25_WEAPONS_PURCHASED_MALE_04,male,"Ah, quite the instrument Sir."
XM25_YOGA,XM25_YOGA_FEMALE,XM25_YOGA_FEMALE_01,female,"That's right Ma'am, clear your mind of those psychotic thoughts, all that stress."
XM25_YOGA,XM25_YOGA_FEMALE,XM25_YOGA_FEMALE_02,female,"And inhale, and exhale. Inhale, exhale."
XM25_YOGA,XM25_YOGA_FEMALE,XM25_YOGA_FEMALE_03,female,You're looking very limber today Ma'am.
XM25_YOGA,XM25_YOGA_FEMALE,XM25_YOGA_FEMALE_04,female,Ma'am you are a shining example of tranquility.
XM25_YOGA,XM25_YOGA_MALE,XM25_YOGA_MALE_01,male,"That's right Sir, clear your mind of those psychotic thoughts, all that stress."
XM25_YOGA,XM25_YOGA_MALE,XM25_YOGA_MALE_02,male,"And inhale, and exhale. Inhale, exhale."
XM25_YOGA,XM25_YOGA_MALE,XM25_YOGA_MALE_03,male,You're looking very limber today Sir.
XM25_YOGA,XM25_YOGA_MALE,XM25_YOGA_MALE_04,male,Sir you are a shining example of tranquility.
