Base ID,Suffix ID,Unique ID,Gender,Transcript
XM25_VAULT_IDLE_MONEY_LOW,XM25_VAULT_IDLE_MONEY_LOW_F,XM25_VAULT_IDLE_MONEY_LOW_F_01,female,"That chilli looking low. But ain't no thing, you'll be up in no time."
XM25_VAULT_IDLE_MONEY_LOW,XM25_VAULT_IDLE_MONEY_LOW_F,XM25_VAULT_IDLE_MONEY_LOW_F_02,female,"Hey Sis, don't sweat it, keep doing your thing, the bread gone come."
XM25_VAULT_IDLE_MONEY_LOW,XM25_VAULT_IDLE_MONEY_LOW_F,XM25_VAULT_IDLE_MONEY_LOW_F_03,female,"Hey, funds might be low but look at this mansion, gotta look on the bright side Sis."
XM25_VAULT_IDLE_MONEY_LOW,XM25_VAULT_IDLE_MONEY_LOW_F,XM25_VAULT_IDLE_MONEY_LOW_F_04,female,"Look, money aint everything - you rich in spirit Sis."
XM25_VAULT_IDLE_MONEY_LOW,XM25_VAULT_IDLE_MONEY_LOW_M,XM25_VAULT_IDLE_MONEY_LOW_M_01,male,"That chilli looking low. But ain't no thing, you'll be up in no time."
XM25_VAULT_IDLE_MONEY_LOW,XM25_VAULT_IDLE_MONEY_LOW_M,XM25_VAULT_IDLE_MONEY_LOW_M_02,male,"Man, don't sweat it, keep doing your thing, the bread gone come."
XM25_VAULT_IDLE_MONEY_LOW,XM25_VAULT_IDLE_MONEY_LOW_M,XM25_VAULT_IDLE_MONEY_LOW_M_03,male,"Hey, funds might be low but look at this mansion, gotta look on the bright side Gang."
XM25_VAULT_IDLE_MONEY_LOW,XM25_VAULT_IDLE_MONEY_LOW_M,XM25_VAULT_IDLE_MONEY_LOW_M_04,male,"Look, money aint everything - you rich in spirit Bro."
XM25_VEHICLE_MODIFIED,XM25_VEHICLE_MODIFIED_FEMALE,XM25_VEHICLE_MODIFIED_FEMALE_01,female,"Sis, love what you did to the whip."
XM25_VEHICLE_MODIFIED,XM25_VEHICLE_MODIFIED_FEMALE,XM25_VEHICLE_MODIFIED_FEMALE_02,female,Great mod sis. You rolling like a boss.
XM25_VEHICLE_MODIFIED,XM25_VEHICLE_MODIFIED_FEMALE,XM25_VEHICLE_MODIFIED_FEMALE_03,female,These some tasteful upgrades. Good shit.
XM25_VEHICLE_MODIFIED,XM25_VEHICLE_MODIFIED_FEMALE,XM25_VEHICLE_MODIFIED_FEMALE_04,female,"Sis, the whip is clean, I'm impressed."
XM25_VEHICLE_MODIFIED,XM25_VEHICLE_MODIFIED_MALE,XM25_VEHICLE_MODIFIED_MALE_01,male,"Gang, love what you did to the whip."
XM25_VEHICLE_MODIFIED,XM25_VEHICLE_MODIFIED_MALE,XM25_VEHICLE_MODIFIED_MALE_02,male,Great mods Kid. You rolling like a boss.
XM25_VEHICLE_MODIFIED,XM25_VEHICLE_MODIFIED_MALE,XM25_VEHICLE_MODIFIED_MALE_03,male,These some tasteful upgrades. Good shit.
XM25_VEHICLE_MODIFIED,XM25_VEHICLE_MODIFIED_MALE,XM25_VEHICLE_MODIFIED_MALE_04,male,"My Boy, the whip is clean, I'm impressed."
XM25_WAKE_UP_DRUNK,XM25_WAKE_UP_DRUNK_FEMALE,XM25_WAKE_UP_DRUNK_FEMALE_01,female,"You was straight twisted lil Sis, a cold shower might help."
XM25_WAKE_UP_DRUNK,XM25_WAKE_UP_DRUNK_FEMALE,XM25_WAKE_UP_DRUNK_FEMALE_02,female,"Welcome back from the dead Shorty, I had the cleaners take care of the vomit. Missed the toilet by a football field."
XM25_WAKE_UP_DRUNK,XM25_WAKE_UP_DRUNK_FEMALE,XM25_WAKE_UP_DRUNK_FEMALE_03,female,Sup Sis? How's the hangover? JJuice in the kitchen if you up to it.
XM25_WAKE_UP_DRUNK,XM25_WAKE_UP_DRUNK_FEMALE,XM25_WAKE_UP_DRUNK_FEMALE_04,female,"Looks like you had yourself a good time my G, how you feeling?"
XM25_WAKE_UP_DRUNK,XM25_WAKE_UP_DRUNK_MALE,XM25_WAKE_UP_DRUNK_MALE_01,male,"You was twisted Bruh, a cold shower might help."
XM25_WAKE_UP_DRUNK,XM25_WAKE_UP_DRUNK_MALE,XM25_WAKE_UP_DRUNK_MALE_02,male,"Welcome back from the dead my Man, I had the cleaners take care of the vomit. Missed the toilet by a football field."
XM25_WAKE_UP_DRUNK,XM25_WAKE_UP_DRUNK_MALE,XM25_WAKE_UP_DRUNK_MALE_03,male,What up my Man? How's the hangover? Juice in the kitchen if you up to it.
XM25_WAKE_UP_DRUNK,XM25_WAKE_UP_DRUNK_MALE,XM25_WAKE_UP_DRUNK_MALE_04,male,"Looks like you had yourself a good time my G, how you feeling?"
XM25_WAKE_UP,XM25_WAKE_UP_FEMALE_AFTERNOON,XM25_WAKE_UP_FEMALE_AFTERNOON_01,female,So how was that nap Sis? I took one myself.
XM25_WAKE_UP,XM25_WAKE_UP_FEMALE_AFTERNOON,XM25_WAKE_UP_FEMALE_AFTERNOON_02,female,What up Sis? How'd you sleep?
XM25_WAKE_UP,XM25_WAKE_UP_FEMALE_AFTERNOON,XM25_WAKE_UP_FEMALE_AFTERNOON_03,female,"There you go, get your lazy ass up. Nah I'm fucking with you Girl, how you sleep?"
XM25_WAKE_UP,XM25_WAKE_UP_FEMALE_AFTERNOON,XM25_WAKE_UP_FEMALE_AFTERNOON_04,female,"Man, ain't nothing like a good old nap, how you feeling?"
XM25_WAKE_UP,XM25_WAKE_UP_FEMALE_EVENING,XM25_WAKE_UP_FEMALE_EVENING_01,female,"Yo, now that you rested - what we doing tonight?"
XM25_WAKE_UP,XM25_WAKE_UP_FEMALE_EVENING,XM25_WAKE_UP_FEMALE_EVENING_02,female,What up? We outside tonight?
XM25_WAKE_UP,XM25_WAKE_UP_FEMALE_EVENING,XM25_WAKE_UP_FEMALE_EVENING_03,female,"Hey Sis, looks like you got some good rest. We hitting the city tonight?"
XM25_WAKE_UP,XM25_WAKE_UP_FEMALE_EVENING,XM25_WAKE_UP_FEMALE_EVENING_04,female,You got some beauty rest I see. Hitting the streets tonight?
XM25_WAKE_UP,XM25_WAKE_UP_FEMALE_MORNING,XM25_WAKE_UP_FEMALE_MORNING_01,female,Morning Sis. Today gonna be a good day.
XM25_WAKE_UP,XM25_WAKE_UP_FEMALE_MORNING,XM25_WAKE_UP_FEMALE_MORNING_02,female,Rise and grind Playgirl. Time to get to it.
XM25_WAKE_UP,XM25_WAKE_UP_FEMALE_MORNING,XM25_WAKE_UP_FEMALE_MORNING_03,female,Grand rising Queen. Let's shine today.
XM25_WAKE_UP,XM25_WAKE_UP_FEMALE_MORNING,XM25_WAKE_UP_FEMALE_MORNING_04,female,Morning Sis. Looks like you slept well.
XM25_WAKE_UP,XM25_WAKE_UP_MALE_AFTERNOON,XM25_WAKE_UP_MALE_AFTERNOON_01,male,How was that nap my Man? I took one myself.
XM25_WAKE_UP,XM25_WAKE_UP_MALE_AFTERNOON,XM25_WAKE_UP_MALE_AFTERNOON_02,male,What up Bruh? How'd you sleep?
XM25_WAKE_UP,XM25_WAKE_UP_MALE_AFTERNOON,XM25_WAKE_UP_MALE_AFTERNOON_03,male,"There you go, get your lazy ass up. Nah I'm fucking with you, how you sleep?"
XM25_WAKE_UP,XM25_WAKE_UP_MALE_AFTERNOON,XM25_WAKE_UP_MALE_AFTERNOON_04,male,"Man, ain't nothing like a good old nap, how you feeling?"
XM25_WAKE_UP,XM25_WAKE_UP_MALE_EVENING,XM25_WAKE_UP_MALE_EVENING_01,male,"Yo, now that you rested up - what we doing tonight?"
XM25_WAKE_UP,XM25_WAKE_UP_MALE_EVENING,XM25_WAKE_UP_MALE_EVENING_02,male,What up? Is we outside tonight?
XM25_WAKE_UP,XM25_WAKE_UP_MALE_EVENING,XM25_WAKE_UP_MALE_EVENING_03,male,"My man, looks like you got some good rest. We hitting the city tonight?"
XM25_WAKE_UP,XM25_WAKE_UP_MALE_EVENING,XM25_WAKE_UP_MALE_EVENING_04,male,You got some beauty rest I see. Hitting the streets tonight?
XM25_WAKE_UP,XM25_WAKE_UP_MALE_MORNING,XM25_WAKE_UP_MALE_MORNING_01,male,Morning my Man. Today gonna be a good day.
XM25_WAKE_UP,XM25_WAKE_UP_MALE_MORNING,XM25_WAKE_UP_MALE_MORNING_02,male,Rise and grind Playa. Time to get to it.
XM25_WAKE_UP,XM25_WAKE_UP_MALE_MORNING,XM25_WAKE_UP_MALE_MORNING_03,male,Grand rising King. Let's shine today.
XM25_WAKE_UP,XM25_WAKE_UP_MALE_MORNING,XM25_WAKE_UP_MALE_MORNING_04,male,Morning Brother. Looks like you slept well.
XM25_WALL_PANEL,XM25_WALL_PANEL_FEMALE,XM25_WALL_PANEL_FEMALE_01,female,What you need Homegirl?
XM25_WALL_PANEL,XM25_WALL_PANEL_FEMALE,XM25_WALL_PANEL_FEMALE_02,female,How can I help?
XM25_WALL_PANEL,XM25_WALL_PANEL_FEMALE,XM25_WALL_PANEL_FEMALE_03,female,You need something Sis?
XM25_WALL_PANEL,XM25_WALL_PANEL_FEMALE,XM25_WALL_PANEL_FEMALE_04,female,Let me know what I can do Baby.
XM25_WALL_PANEL,XM25_WALL_PANEL_MALE,XM25_WALL_PANEL_MALE_01,male,What you need Player?
XM25_WALL_PANEL,XM25_WALL_PANEL_MALE,XM25_WALL_PANEL_MALE_02,male,How can I help?
XM25_WALL_PANEL,XM25_WALL_PANEL_MALE,XM25_WALL_PANEL_MALE_03,male,You need something Bruh?
XM25_WALL_PANEL,XM25_WALL_PANEL_MALE,XM25_WALL_PANEL_MALE_04,male,Let me know what I can do Homie.
XM25_WEAPONS_PURCHASED,XM25_WEAPONS_PURCHASED_FEMALE,XM25_WEAPONS_PURCHASED_FEMALE_01,female,"Okay Lover, now we got some sticks for real. Don't crash out."
XM25_WEAPONS_PURCHASED,XM25_WEAPONS_PURCHASED_FEMALE,XM25_WEAPONS_PURCHASED_FEMALE_02,female,Ain't no op gonna want to clash now Homegirl. You stepping.
XM25_WEAPONS_PURCHASED,XM25_WEAPONS_PURCHASED_FEMALE,XM25_WEAPONS_PURCHASED_FEMALE_03,female,"Be careful Fam, don't catch no unnecessary bodies."
XM25_WEAPONS_PURCHASED,XM25_WEAPONS_PURCHASED_FEMALE,XM25_WEAPONS_PURCHASED_FEMALE_04,female,These big girl toys. You finna spin or something? Let me know.
XM25_WEAPONS_PURCHASED,XM25_WEAPONS_PURCHASED_MALE,XM25_WEAPONS_PURCHASED_MALE_01,male,"Okay my Boy, now we got some sticks for real. Don't crash out."
XM25_WEAPONS_PURCHASED,XM25_WEAPONS_PURCHASED_MALE,XM25_WEAPONS_PURCHASED_MALE_02,male,Ain't no op gonna want to clash now Homie. You stepping.
XM25_WEAPONS_PURCHASED,XM25_WEAPONS_PURCHASED_MALE,XM25_WEAPONS_PURCHASED_MALE_03,male,"Be careful Fam, don't catch no unnecessary bodies."
XM25_WEAPONS_PURCHASED,XM25_WEAPONS_PURCHASED_MALE,XM25_WEAPONS_PURCHASED_MALE_04,male,These big boy toys. You finna spin or something? Let me know.
XM25_YOGA,XM25_YOGA_FEMALE,XM25_YOGA_FEMALE_01,female,"That's right Sis, stretching is good for the soul."
XM25_YOGA,XM25_YOGA_FEMALE,XM25_YOGA_FEMALE_02,female,"And inhale, and exhale. Inhale, exhale. Good shit."
XM25_YOGA,XM25_YOGA_FEMALE,XM25_YOGA_FEMALE_03,female,Yoga look good on you Homegirl.
XM25_YOGA,XM25_YOGA_FEMALE,XM25_YOGA_FEMALE_04,female,"Sis, this is what life is about. Love to see it."
XM25_YOGA,XM25_YOGA_MALE,XM25_YOGA_MALE_01,male,"That's right Homie, stretching is good for the soul."
XM25_YOGA,XM25_YOGA_MALE,XM25_YOGA_MALE_02,male,"And inhale, and exhale. Inhale, exhale. Good shit."
XM25_YOGA,XM25_YOGA_MALE,XM25_YOGA_MALE_03,male,Yoga doing you good Homeboy.
XM25_YOGA,XM25_YOGA_MALE,XM25_YOGA_MALE_04,male,"Hey Homie, this is what life is about. Love to see it."
